idx,t,x1,x2,x3,u1,u2,u3,u4
2218,8.469816899528269,1.172840378523516,0.0194313012126591,0.9313785638509727,-2.1717804402629024e-9,-3.0469366880691067e-9,0.010000007241617793,-8.423531873933333e-9
2219,8.473831802364394,1.1729184952906382,0.019482110907530742,0.9313566814798543,2.7188611244527077e-9,1.3099449409288874e-9,0.010000005515347809,-7.436634266838345e-9
2220,8.477376663775223,1.1729876362508858,0.019527014682074538,0.9313372309023724,-1.1539722131059543e-10,-1.2595892689941468e-9,0.010000006524812512,-8.01382325745067e-9
2221,8.480393274428135,1.1730465993270016,0.01956525811879034,0.9313205827189316,8.44291384022261e-9,6.3120904972435575e-9,0.010000003514591403,-6.293000621745877e-9
2222,8.482832094211185,1.173094353189381,0.019596197332449477,0.9313070586048225,4.652764548941027e-9,2.915718839038115e-9,0.010000004856443562,-7.060177375759683e-9
2223,8.48465305195432,1.1731300580789625,0.01961931030180251,0.9312969230645831,2.744877360514065e-8,2.3001699741060086e-8,0.009999996854782821,-2.4861746782606675e-9
2224,8.485826102640484,1.1731530812600632,0.019634204979838116,0.9312903766806325,8.923607485733407e-8,7.811240206985128e-8,0.00999997503782109,9.988122460069736e-9
2225,8.486328209860009,1.1731629413370102,0.019640581724800082,0.9312875705246605,8.923607485733407e-8,7.811240206985128e-8,0.00999997503782109,9.988122460069736e-9
2226,8.486328209860009,1.1731629413370102,0.019640581724800082,0.9312875705246605,8.923607485733407e-8,7.811240206985128e-8,0.00999997503782109,9.988122460069736e-9
2227,8.48690204668232,1.1731742139172168,0.019647870381445658,0.9312843604750852,1.939065232537484e-8,1.535625578514953e-8,0.009999999792386098,-4.167238902238568e-9
2228,8.488242676037938,1.1732005658452727,0.0196649024766031,0.9312768485145071,2.2329873398881468e-8,1.9225051259687015e-8,0.00999999850923018,-3.429179401403311e-9
2229,8.490323770601522,1.1732415178873616,0.019691352733217288,0.931265152854629,2.9421394895919795e-9,1.20868729017064e-9,0.010000005496958403,-7.4269456034775295e-9
2230,8.49311099321072,1.1732964514628423,0.019726798344942124,0.93124942276174,6.069353532910255e-9,4.326637858146589e-9,0.010000004327845079,-6.757302181621442e-9
2231,8.496558548242621,1.1733645363072642,0.019770673951330968,0.9312298613136903,-1.2480064928480498e-9,-2.4311014653049193e-9,0.010000006957388797,-8.261584218202688e-9
2232,8.500609818426424,1.1734447371640444,0.01982227819549631,0.9312067263793854,1.1709937743048102e-9,-1.369862079324976e-10,0.010000006076242069,-7.757241340117878e-9
2233,8.505198278810568,1.173535825103602,0.01988078365659856,0.9311803305165591,-3.037492345593714e-9,-4.0026061344631225e-9,0.01000000758457567,-8.620073461842128e-9
2234,8.510248585562428,1.1736363919132002,0.019945248963413768,0.9311510403206481,-9.393287901322135e-10,-2.076135472067424e-9,0.010000006832842754,-8.18999877143071e-9
2235,8.515677812048537,1.1737448674996265,0.020014632909250027,0.9311192746960828,-3.896742517504029e-9,-4.7722791115827935e-9,0.010000007888823045,-8.794023335952664e-9
2236,8.521396810100207,1.1738595403533298,0.02008781037959041,0.9310855021144152,-1.881636773078501e-9,-2.9697744102734355e-9,0.010000007176341044,-8.386560254238793e-9
2237,8.527311673660819,1.1739785810761765,0.020163589936704494,0.9310502363297269,-4.248118966774763e-9,-5.105862367123332e-9,0.010000008017110705,-8.867432257539155e-9
2238,8.533325280642462,1.1741000688856125,0.020240732791723264,0.9310140307071741,-2.130396412536992e-9,-3.252889235508709e-9,0.010000007276616337,-8.444095079559892e-9
2239,8.539338887624105,1.1742220208952103,0.020317972912374218,0.9309774707600337,-4.22610314909524e-9,-5.121690455745334e-9,0.010000008016625034,-8.867273711017874e-9
2240,8.545253751184717,1.174342423844713,0.020394037898630344,0.930941165229348,-1.7950469150706668e-9,-3.033443342772281e-9,0.010000007174398548,-8.385925882686464e-9
2241,8.550972749236387,1.1744592678194516,0.02046767029436778,0.9309057354733146,-3.8282775183551365e-9,-4.821487972971053e-9,0.010000007887313042,-8.793530409487752e-9
2242,8.556401975722496,1.174570581368328,0.02053764889701603,0.9308718037204848,-7.494012789425002e-10,-2.215906914201595e-9,0.010000006828579598,-8.188606560087591e-9
2243,8.561452282474356,1.1746744673096203,0.020602809697698614,0.9308399801208775,-2.9139960870417683e-9,-4.091314065610009e-9,0.010000007581853343,-8.619184822283454e-9
2244,8.5660407428585,1.1747691384136552,0.02066206598907181,0.9308108493633944,1.511794763464175e-9,-3.8822790356031493e-10,0.01000000606858341,-7.754740324472023e-9
2245,8.570092013042302,1.1748529520771036,0.020714427292982656,0.93078495689795,-1.0488067583679802e-9,-2.574025314043205e-9,0.010000006953001963,-8.260152321602544e-9
2246,8.573539568074203,1.1749244430591994,0.02075901666166498,0.9307627957017083,6.701049839192974e-9,3.859269400566668e-9,0.010000004313615798,-6.752655443269614e-9
2247,8.576326790683401,1.1749823533222632,0.02079508605916466,0.9307447936212697,3.273086671273239e-9,9.717553556711291e-10,0.010000005489684638,-7.424571555660391e-9
2248,8.578407885246985,1.1750256578967901,0.020822029307629695,0.9307313024063562,2.3923608063975105e-8,1.803446294235488e-8,0.009999998472890785,-3.4173111246173057e-9
2249,8.579748514602603,1.1750535841580712,0.02083939133272702,0.9307225887986639,7.996110160046897e-8,6.478821739268601e-8,0.009999979343786944,7.510523443002598e-9
2250,8.580322351424915,1.175065544700766,0.020846824160726612,0.9307188536783974,7.996110160046897e-8,6.478821739268601e-8,0.009999979343786944,7.510523443002598e-9
2251,8.580322351424915,1.175065544700766,0.020846824160726612,0.9307188536783974,7.996110160046897e-8,6.478821739268601e-8,0.009999979343786944,7.510523443002598e-9
2252,8.580887222046877,1.175077322525962,0.02085414159216283,0.9307151737369193,2.09188886020691e-8,1.5017600061007486e-8,0.009999999602103416,-4.065427810262543e-9
2253,8.582206904068814,1.1751048546433829,0.02087123983059346,0.9307065642178943,2.4001916850804496e-8,1.880159935242095e-8,0.009999998308361303,-3.3188318154333902e-9
2254,8.58425548152984,1.1751476381880486,0.020897789763969297,0.9306931654428764,3.614820971515309e-9,1.0579491717888363e-9,0.010000005413416717,-7.3821567109555455e-9
2255,8.58699915378577,1.1752050236710194,0.020933363162978547,0.9306751556087707,6.9018737340113e-9,4.123854619304178e-9,0.01000000422671549,-6.7021958636029e-9
2256,8.5903928407703,1.1752761396487688,0.02097738779815237,0.9306527763239559,-7.929830024200838e-10,-2.5326610743679014e-9,0.01000000690082208,-8.231281225313857e-9
2257,8.59438080985748,1.1753599000330266,0.021029154416538947,0.930626332982517,1.7504808862149778e-9,-2.743069293356495e-10,0.010000006005317336,-7.71880914524343e-9
2258,8.598897575548122,1.1754550162850859,0.021087827171217797,0.9305961938330313,-2.6752884520042356e-9,-4.082539870263752e-9,0.010000007539421018,-8.595936275424432e-9
2259,8.603868971256983,1.1755600128451476,0.021152456248352797,0.9305627883291676,-4.687246952056904e-10,-2.1846748548921827e-9,0.01000000677482968,-8.158731163628813e-9
2260,8.609213366079247,1.175673245710846,0.021221992502973977,0.9305266042919134,-3.578992895461307e-9,-4.841278374273331e-9,0.010000007849053218,-8.772828854304932e-9
2261,8.614843004786358,1.1757929241891327,0.021295303854998737,0.9304881839437281,-1.4594482545786492e-9,-3.064441030040364e-9,0.010000007123918851,-8.35845878761936e-9
2262,8.620665448603837,1.175917135797563,0.021371193285994988,0.9304481183379291,-3.948409236106601e-9,-5.169704502504388e-9,0.010000007979425171,-8.847419145812842e-9
2263,8.626585092976391,1.1760438741997443,0.0214484181140887,0.9304070403402278,-1.7206515403084353e-9,-3.3421518688966895e-9,0.010000007225373808,-8.416773445767174e-9
2264,8.632504737348945,1.1761710699456644,0.021525710304520284,0.9303656158109912,-3.924994670568966e-9,-5.184520128210242e-9,0.010000007978579742,-8.84714390285205e-9
2265,8.638327181166424,1.176296623660564,0.02160179740779543,0.9303245333249747,-1.3673704836285682e-9,-3.124002792911395e-9,0.010000007120547617,-8.357360544038334e-9
2266,8.643956819873535,1.1764184411936458,0.021675423821076026,0.9302844922466491,-3.506178167453422e-9,-4.887340006972865e-9,0.010000007846424543,-8.771973070671723e-9
2267,8.6493012146958,1.1765344701092346,0.021745371908880564,0.9302461897145704,-2.6676243920345545e-10,-2.315427515672325e-9,0.010000006767431499,-8.156321095990193e-9
2268,8.65427261040466,1.17664273678593,0.021810482662512017,0.93021030651478,-2.5439464010816695e-9,-4.165576143166746e-9,0.010000007534681313,-8.594393306824518e-9
2269,8.658789376095303,1.1767413832927613,0.021869675420505802,0.9301774926037835,2.1128690112022986e-9,-5.093277990932787e-10,0.010000005992028892,-7.714480250157257e-9
2270,8.662777345182484,1.1768287031409466,0.02192196636609093,0.930148352359073,-5.811275294746913e-10,-2.666451778442134e-9,0.010000006893182686,-8.228794458706376e-9
2271,8.666171032167012,1.1769031749693737,0.021966485343461344,0.9301234304796666,7.573560127170239e-9,3.6866990907986697e-9,0.010000004202034602,-6.694155375506817e-9
2272,8.668914704422942,1.17696349319659,0.022002490776738024,0.930103198604287,3.966799487040559e-9,8.361433149411752e-10,0.010000005400744307,-7.378031977911769e-9
2273,8.670963281883969,1.1770085945467028,0.022029382154899326,0.9300880437433224,2.5696715938582194e-8,1.7688069995265905e-8,0.009999998245537373,-3.2983609559016004e-9
2274,8.672282963905905,1.1770376777588827,0.022046708912138554,0.9300782589915854,8.480639705935287e-8,6.376488838745278e-8,0.009999978735621208,7.828074306296942e-9
2275,8.672847834527868,1.1770501333919612,0.02205412619755289,0.9300740655177996,8.480639705935287e-8,6.376488838745278e-8,0.009999978735621208,7.828074306296942e-9
2276,8.672847834527868,1.1770501333919612,0.02205412619755289,0.9300740655177996,8.480639705935287e-8,6.376488838745278e-8,0.009999978735621208,7.828074306296942e-9
2277,8.673287178344951,1.1770598240032981,0.02205989553912717,0.9300708017299255,3.108872664634943e-8,2.1341407446205293e-8,0.009999996578691456,-2.3525397181532413e-9
2278,8.674313597695347,1.1770824736247747,0.022073375345263456,0.9300631692419568,3.5416183767562344e-8,2.589335129975267e-8,0.009999994911433397,-1.391324081206868e-9
2279,8.67590693572059,1.1771176606454303,0.022094303591250346,0.9300513004513062,8.10083947764285e-9,3.847439719255809e-9,0.010000004079639887,-6.62642058114653e-9
2280,8.678040903030757,1.1771648390790692,0.02212233893636925,0.9300353651071147,1.2542473200568372e-8,7.629366955770333e-9,0.010000002548620636,-5.750459291168466e-9
2281,8.680680437352057,1.177223277528112,0.022157025683934427,0.9300155920081841,2.238815742703707e-9,-6.473614283756691e-10,0.010000005999407154,-7.720556173761653e-9
2282,8.68378219108653,1.177292066397112,0.02219779970179697,0.9299922681132943,5.655447672563368e-9,2.153015370398811e-9,0.010000004843795145,-7.060273898667452e-9
2283,8.687295231068141,1.1773701292964722,0.022243997124396682,0.9299657363297297,-2.675749859774753e-10,-2.5852322002640266e-9,0.010000006823579944,-8.190413115401977e-9
2284,8.691161872175034,1.1774562371868365,0.02229486477584793,0.9299363925835685,2.685522783824052e-9,-2.2365091938069583e-10,0.010000005836752484,-7.62705776117801e-9
2285,8.69531862370346,1.1775490250943488,0.02234957216007457,0.9299046818636261,-1.4736808645077238e-9,-3.531919603196459e-9,0.01000000722314992,-8.418325993600202e-9
2286,8.69969723158677,1.17764701131688,0.0224072247519612,0.9298710933889941,1.3545726577429408e-9,-1.314639358151668e-9,0.010000006287144425,-7.884361595846196e-9
2287,8.704225799000364,1.1777486190075905,0.022466878472325803,0.929836154574412,-1.9702169431762216e-9,-3.939287547114465e-9,0.010000007391348981,-8.514416876076426e-9
2288,8.708829966845684,1.1778521999592946,0.02252755503536182,0.9298004240134025,9.950322849130525e-10,-1.6532224769727567e-9,0.010000006417946102,-7.959457004345473e-9
2289,8.713434134691004,1.1779560603371788,0.02258825800747525,0.9297644832292561,-1.9456041331083218e-9,-3.953235376611067e-9,0.010000007390184208,-8.514038981447232e-9
2290,8.717962702104598,1.1780584880255196,0.022647989215775315,0.9297289275343108,1.45160404662417e-9,-1.3705724886738486e-9,0.010000006282506434,-7.882855890300722e-9
2291,8.722341309987907,1.1781577811710238,0.02270576531895727,0.9296943558455274,-1.3971419482787114e-9,-3.575284726076993e-9,0.010000007219528243,-8.41715101062909e-9
2292,8.726498061516335,1.1782522774270734,0.0227606341473543,0.9296613599379686,2.898367643228973e-9,-3.4642492525520197e-10,0.010000005826574922,-7.623753647593008e-9
2293,8.730364702623227,1.1783403833340027,0.022811690629812312,0.9296305130702435,-1.2952380454074444e-10,-2.6634132877467166e-9,0.010000006817049427,-8.18829449425259e-9
2294,8.733877742604838,1.1784206032161955,0.02285809190578453,0.929602358598954,6.037428332270537e-9,1.9323827677795573e-9,0.010000004825516192,-7.054339582773592e-9
2295,8.73697949633931,1.1784915669398417,0.022899071480274147,0.9295773985545979,2.461468260381715e-9,-7.733469123232604e-10,0.010000005988880232,-7.717141232904496e-9
2296,8.739619030660611,1.1785520558576028,0.022933952025743016,0.9295560829088496,1.3250726525445227e-8,7.219152525198408e-9,0.010000002514676674,-5.7394385207710546e-9
2297,8.741752997970778,1.1786010262546949,0.022962156750666138,0.9295387994676602,8.470686704811549e-9,3.6385135552915443e-9,0.010000004062173594,-6.620754974061766e-9
2298,8.743346335996021,1.1786376295113932,0.022983218854531577,0.929525865270503,3.720644307743644e-8,2.484884229621188e-8,0.00999999482487427,-1.3632138479748293e-9
2299,8.744372755346417,1.1786612268958123,0.02299678826235548,0.9295175197550385,1.15115784438483e-7,8.297774432829762e-8,0.00999996965650838,1.2969546326377118e-8
2300,8.7448120991635,1.1786713316685267,0.023002596750887304,0.9295139444055323,1.15115784438483e-7,8.297774432829762e-8,0.00999996965650838,1.2969546326377118e-8
2301,8.744812099163497,1.1786713316685267,0.023002596750887304,0.9295139444055323,1.15115784438483e-7,8.297774432829762e-8,0.00999996965650838,1.2969546326377118e-8
2302,8.745314206383021,1.1786828831050324,0.023009235250993805,0.9295098559375747,2.7020017848351793e-8,1.683340810129335e-8,0.009999998202050055,-3.2909585467250194e-9
2303,8.746487257069186,1.178709883201199,0.023024745399723805,0.9295002945126366,3.079076439844789e-8,2.077937778982762e-8,0.009999996753438429,-2.4531678261213854e-9
2304,8.74830821481232,1.1787518322129034,0.02304882476288146,0.9294854250396134,6.303856527727513e-9,1.857250429548445e-9,0.0100000047964143,-7.040659190308941e-9
2305,8.75074703459537,1.1788080834729546,0.023081079172463326,0.9294654587940311,1.026517138614907e-8,5.1103146908960255e-9,0.010000003455948349,-6.273910500007889e-9
2306,8.753763645248283,1.178877770286665,0.023120982519721698,0.9294406806977774,1.0248954955865742e-9,-1.9920068674647695e-9,0.010000006483680253,-8.000449496974668e-9
2307,8.757308506659111,1.1789598140912394,0.023167883683537817,0.9294114483611355,4.08310650720405e-9,4.1294010174023643e-10,0.01000000547053213,-7.422050012895447e-9
2308,8.761323409495237,1.1790529375506227,0.023221016707009434,0.9293781894750992,-1.2304807990626508e-9,-3.6521618981759337e-9,0.010000007207830484,-8.412547398604037e-9
2309,8.765742427903113,1.1791556808931558,0.023279512950746064,0.9293413983172918,1.4188494228836532e-9,-1.6261927404679373e-9,0.01000000634190475,-7.918811710170435e-9
2310,8.77049300107846,1.179266421326699,0.023342415077087446,0.9293016309618155,-2.3142614610193278e-9,-4.4636978102872126e-9,0.01000000755872148,-8.612383155037874e-9
2311,8.775497124373668,1.1793833954724533,0.023408692509927286,0.929259499373321,2.2766882878434752e-10,-2.5631547877169524e-9,0.010000006736808151,-8.144218446879083e-9
2312,8.780672629989207,1.1795047247153578,0.023477258260023275,0.9292156639660992,-2.7585147769771983e-9,-4.813534944825546e-9,0.010000007706195031,-8.696561226420201e-9
2313,8.785934536098143,1.1796284432885702,0.023546986709292936,0.929170824891518,-8.940700670062655e-11,-2.8554462831447373e-9,0.010000006850922893,-8.209820920373839e-9
2314,8.79119644220708,1.1797525288116633,0.02361673219179671,0.9291257117417798,-2.732761191273388e-9,-4.826666932412067e-9,0.01000000770472846,-8.696087486981532e-9
2315,8.796371947822617,1.1798749348958955,0.02368534791005595,0.9290810720839331,3.290409044662786e-10,-2.615853913013002e-9,0.010000006730973168,-8.142331866458029e-9
2316,8.801376071117826,1.1799936253213243,0.023751704998291778,0.9290376586473283,-2.2341740122425063e-9,-4.504526098368195e-9,0.01000000755416134,-8.610910154100576e-9
2317,8.806126644293172,1.1801066091876464,0.02381471124130486,0.928996215755586,1.641202367610472e-9,-1.7418722315571895e-9,0.010000006329100784,-7.914671879082902e-9
2318,8.810545662701049,1.1802119763489662,0.02387332927543581,0.9289574649463317,-1.0860246933266292e-9,-3.7257681131935046e-9,0.010000007199607527,-8.409891381338622e-9
2319,8.814560565537175,1.18030793237014,0.023926593778657707,0.9289220905372502,4.4821025895847965e-9,2.0504217519133434e-10,0.010000005447537229,-7.414614981247127e-9
2320,8.818105426948003,1.1803928321918173,0.023973627534334036,0.9288907251415703,1.257892663181459e-9,-2.1106157368594247e-9,0.010000006470424554,-7.996168225211611e-9
2321,8.821122037600915,1.1804652116662318,0.024013655888226286,0.9288639360254118,1.1004798096110496e-8,4.723724252070853e-9,0.010000003413251326,-6.26010370200533e-9
2322,8.823560857383965,1.1805238161094673,0.024046019566743584,0.9288422122758188,6.690933146044787e-9,1.6605745367905946e-9,0.010000004774418498,-7.033555889840634e-9
2323,8.8253818151271,1.1805676248972186,0.02407018527809293,0.9288259538428378,3.265874939383507e-8,1.97948843668932e-8,0.009999996644894506,-2.4180562935807706e-9
2324,8.826554865813264,1.1805958695755214,0.024085753242759595,0.9288154628614238,1.0323631426451248e-7,6.939634803307253e-8,0.009999974486740093,1.0167042601119072e-8
2325,8.82705697303279,1.1806079648791068,0.02409241699386759,0.9288109682215075,1.0323631426451248e-7,6.939634803307253e-8,0.009999974486740093,1.0167042601119072e-8
2326,8.82705697303279,1.1806079648791068,0.02409241699386759,0.9288109682215075,1.0323631426451248e-7,6.939634803307253e-8,0.009999974486740093,1.0167042601119072e-8
2327,8.827496316849873,1.1806185510144225,0.02409824783924071,0.9288070333568648,3.365223082651256e-8,1.999765721031916e-8,0.009999996436328942,-2.3065233577073995e-9
2328,8.828522736200268,1.1806432929135102,0.02411187038261298,0.9287978330949619,3.8224029891157274e-8,2.4314306024264804e-8,0.009999994774036812,-1.3467685952165784e-9
2329,8.830116074225511,1.1806817281206745,0.024133017573094436,0.9287835306908342,9.229045138058602e-9,3.252573775505622e-9,0.010000004017593768,-6.606359325733195e-9
2330,8.832250041535678,1.180733257411852,0.024161341138524334,0.9287643361628443,1.3940021846830185e-8,6.859636380704283e-9,0.01000000247746174,-5.727405112703372e-9
2331,8.834889575856979,1.1807970783391506,0.024196376456649286,0.9287405320142712,3.00190989704892e-9,-1.0488477358621506e-9,0.010000005957290985,-7.706939838234799e-9
2332,8.837991329591452,1.180872193393021,0.024237548871617172,0.9287124716009125,6.6279358075660565e-9,1.6251974870837128e-9,0.010000004792939056,-7.04380795543998e-9
2333,8.841504369573062,1.1809574227842137,0.02428418289593118,0.9286805758376191,3.397688573020608e-10,-2.9028588049264963e-9,0.010000006789729727,-8.179471908736595e-9
2334,8.845371010679955,1.181051420241154,0.024335513143626256,0.9286453289885898,3.475036558601656e-9,-6.460449328045961e-10,0.010000005794411258,-7.613357263711055e-9
2335,8.849527762208382,1.1811526916144202,0.024390696865019938,0.9286072732446988,-9.409850132268818e-10,-3.808149709992368e-9,0.010000007193051797,-8.408601099772821e-9
2336,8.853906370091691,1.1812596161775513,0.0244488277302502,0.9285670022834338,2.0626236055382823e-9,-1.6878723247069502e-9,0.010000006248206322,-7.871770479024586e-9
2337,8.858434937505285,1.1813704704773762,0.02450895077249278,0.9285251534951008,-1.4678844901072167e-9,-4.197177925267404e-9,0.010000007362514557,-8.505104411884174e-9
2338,8.863039105350605,1.181483454520603,0.024570078097872854,0.9284823991433278,1.6819729600827837e-9,-2.0099248006743064e-9,0.010000006379228337,-7.946945591377996e-9
2339,8.867643273195926,1.1815967200041695,0.02463120524000648,0.9284394362246499,-1.441057506853562e-9,-4.20952308705725e-9,0.01000000736074297,-8.504535127872655e-9
2340,8.87217184060952,1.1817084002124385,0.024691327725435485,0.9283969754182959,2.168355304959184e-9,-1.7373485212412166e-9,0.010000006241161548,-7.869504530545419e-9
2341,8.876550448492829,1.1818166411195827,0.024749457718652185,0.9283557289907935,-8.575607331639223e-10,-3.846532367437362e-9,0.010000007187543212,-8.406831002966264e-9
2342,8.880707200021256,1.181919633156712,0.024804640292150532,0.9283163981876502,3.7069616956304204e-9,-7.546437480514639e-10,0.010000005778952933,-7.6083850314911e-9
2343,8.884573841128148,1.1820156430345627,0.024855969215036553,0.9282796600606337,4.902390116504071e-10,-2.9720586793454773e-9,0.010000006779796329,-8.176280114933937e-9
2344,8.888086881109759,1.1821030449599843,0.02490260180426607,0.9282461543956444,7.044144708487228e-9,1.4300468759281728e-9,0.010000004765178263,-7.0348782012879416e-9
2345,8.891188634844232,1.1821803505498063,0.024943772792259164,0.9282164707223485,3.244593789922172e-9,-1.1603644375489865e-9,0.010000005941277404,-7.701794727018102e-9
2346,8.893828169165532,1.1822462367312545,0.024978806758801247,0.9281911361795727,1.47116948550531e-8,6.496832950709539e-9,0.010000002425919122,-5.710823546093518e-9
2347,8.895962136475699,1.1822995709080706,0.025007129163417127,0.928170604172815,9.632178908659943e-9,3.0676293298753433e-9,0.010000003991019519,-6.5978220768333885e-9
2348,8.897555474500942,1.1823394325645442,0.02502827542354512,0.9281552447550656,4.0175551861807446e-8,2.3390203668974768e-8,0.00999999464291511,-1.3045704162220196e-9
2349,8.898581893851338,1.1823651290616704,0.025041897376407902,0.9281453370800068,1.232881968078504e-7,7.892586586248681e-8,0.009999969158311063,1.3130193159809828e-8
2350,8.899021237668421,1.1823761323453026,0.02504772795038913,0.9281410931097233,1.232881968078504e-7,7.892586586248681e-8,0.009999969158311063,1.3130193159809828e-8
2351,8.899021237668418,1.1823761323453026,0.02504772795038913,0.9281410931097233,1.232881968078504e-7,7.892586586248681e-8,0.009999969158311063,1.3130193159809828e-8
2352,8.89936294952615,1.18238469222576,0.025052262806489718,0.9281377909265319,4.76492561370062e-8,2.788016811380802e-8,0.00999999245695698,-7.480346591450368e-11
2353,8.900161275687568,1.1824046963314814,0.025062857244503307,0.9281300717349943,5.396346371047596e-8,3.317674441559273e-8,0.009999990297170722,1.1665548398341163e-9
2354,8.901400538596091,1.1824357659911287,0.025079302878397106,0.928118076670783,1.5403726170035523e-8,6.730462426793105e-9,0.010000002261964385,-5.62166669353048e-9
2355,8.903060290948442,1.182477409701192,0.025101327842507234,0.9281019880647385,2.171348016715768e-8,1.1236848792557462e-8,0.010000000266772195,-4.486714938274113e-9
2356,8.905113262087232,1.182528969966289,0.025128569574849612,0.928082050524752,7.174571361292341e-9,1.3016098349033173e-9,0.010000004770846506,-7.041510773430616e-9
2357,8.907525737214044,1.1825896306277632,0.025160579842224546,0.9280585689322416,1.2007097460822917e-8,4.654557756668522e-9,0.01000000326323945,-6.185493291357359e-9
2358,8.910258101644185,1.1826584280289123,0.025196832040202705,0.9280319049472779,3.6528821767777147e-9,-1.0364381946704464e-9,0.010000005847665326,-7.651153876955626e-9
2359,8.913265489171769,1.182734264662265,0.025236729815271204,0.928002472719468,7.818182610330475e-9,1.8002071810033504e-9,0.010000004559356313,-6.920514886175055e-9
2360,8.916498518138324,1.182815925069632,0.025279616942109378,0.9279707335846726,1.955278968591939e-9,-2.176404712768713e-9,0.01000000636949754,-7.946802537158237e-9
2361,8.919904102047564,1.182902093844928,0.025324788124574955,0.9279371899908677,5.935597056975373e-9,4.93879834864245e-10,0.010000005146862612,-7.2540705353474816e-9
2362,8.923426321147026,1.1829913755650354,0.02537150069257209,0.9279023784085295,1.2527149270952448e-9,-2.664240945256458e-9,0.010000006588892637,-8.071367239928074e-9
2363,8.927007340582275,1.1830823164284516,0.025418986834922632,0.9278668615210988,5.417974623565251e-9,9.498137257813648e-11,0.010000005316832447,-7.3512168435670615e-9
2364,8.930588360017524,1.1831734273288583,0.02546646632460782,0.9278312194983274,1.2803777286527992e-9,-2.675950837845138e-9,0.010000006586865222,-8.070719002589338e-9
2365,8.934110579116986,1.183263208036518,0.025513159347657362,0.9277960407317739,6.044855072351115e-9,4.4703014315524194e-10,0.010000005138801362,-7.251490887209484e-9
2366,8.937516163026226,1.1833501721075095,0.02555829939489467,0.9277619118895422,2.0413006419343163e-9,-2.2128130323031434e-9,0.010000006363193474,-7.94478693348254e-9
2367,8.940749191992781,1.1834328720933769,0.02560114581090227,0.9277294077640336,8.057861003165255e-9,1.697381178304007e-9,0.010000004541667691,-6.914854320219627e-9
2368,8.943756579520365,1.1835099245838874,0.025640995987606125,0.9276990808080869,3.808030007880564e-9,-1.1020818358972184e-9,0.010000005836297421,-7.647519336144074e-9
2369,8.946488943950506,1.1835800345872993,0.025677196789131652,0.9276714509244857,1.2437286230956352e-8,4.469808780275385e-9,0.010000003231473804,-6.175327437443554e-9
2370,8.948901419077318,1.1836420187361685,0.02570915525081896,0.9276469954030853,7.424778835231694e-9,1.1958136338901106e-9,0.010000004752520119,-7.035651802195816e-9
2371,8.950954390216108,1.1836948268035075,0.02573634812803483,0.927626139653619,2.2511314280209037e-8,1.089348903047944e-8,0.010000000207794799,-4.4678384236743646e-9
2372,8.952614142568459,1.1837375610106926,0.025758330414629393,0.9276092485691854,1.581931120596765e-8,6.554964376257441e-9,0.010000002231550802,-5.611944381323032e-9
2373,8.953853405476982,1.183769492523608,0.0257747423021011,0.9275966193107322,5.598814688380808e-8,3.230062599972092e-8,0.009999990146583976,1.2147680564606263e-9
2374,8.9546517316384,1.183790073394613,0.025785314190068673,0.9275884756613269,1.649863968152807e-7,1.0277830050666087e-7,0.009999957228831747,1.9822366551806232e-8
2375,8.954993443496132,1.183798885315382,0.025789839177303042,0.9275849880177341,1.649863968152807e-7,1.0277830050666087e-7,0.009999957228831747,1.9822366551806232e-8
2376,8.954993443496132,1.183798885315382,0.025789839177303042,0.9275849880177341,1.649863968152807e-7,1.0277830050666087e-7,0.009999957228831747,1.9822366551806232e-8
2377,8.955383971333537,1.1838089579752782,0.025795010491817944,0.927581000739256,4.1638732561397596e-8,2.2648283154669864e-8,0.00999999455926666,-1.2866192463542199e-9
2378,8.956296344089445,1.1838324981513468,0.02580709154461049,0.9275716796863359,4.716024021644698e-8,2.7254984216207042e-8,0.009999992676928155,-2.0271222015293557e-10
2379,8.957712644556327,1.1838690620269159,0.025825844041495336,0.9275571943580525,1.2749667134955614e-8,4.421294586823022e-9,0.010000003190058386,-6.156535150876105e-9
2380,8.959609504387588,1.1839180738513708,0.025850956963989178,0.9275377635828892,1.8359554203576577e-8,8.31810209932882e-9,0.010000001439819505,-5.161998221441057e-9
2381,8.961955757117632,1.1839787631663057,0.025882015626390878,0.9275136810670768,5.381423638798041e-9,-2.586694437626589e-10,0.01000000539792744,-7.402923256538903e-9
2382,8.964712871548276,1.184050173152608,0.025918507486892704,0.9274853131290985,9.689238930302013e-9,2.6374754194541726e-9,0.010000004073914666,-6.652339214452261e-9
2383,8.96783557375415,1.1841311734550954,0.025959830596782356,0.9274530946337151,2.2299185991228333e-9,-2.2747007201763275e-9,0.010000006345322252,-7.938016982108623e-9
2384,8.971272588071388,1.1842204759130062,0.026005303543130295,0.9274175239866698,5.9491558960921755e-9,1.7365903841969006e-10,0.010000005213072342,-7.297107082749162e-9
2385,8.974967478318879,1.1843166529499056,0.026054176847577055,0.9273791568897999,7.123301228408198e-10,-3.2581051229698636e-9,0.010000006804229059,-8.197447841049516e-9
2386,8.978859574215154,1.1844181584694322,0.026105645392621796,0.927338599155163,4.271132861435003e-9,-9.547256135393716e-10,0.010000005729058105,-7.589587679914122e-9
